SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
ANDHRSUGAR,EQ,190,202,189.95,193.8,193.8,191.6,625459,123660209.15,18-MAY-2016,8681,INE715B01013,
ANGIND,EQ,20.05,20.4,19.7,19.7,19.7,20.7,73958,1467791.9,18-MAY-2016,377,INE017D01010,
ANIKINDS,BE,30.55,30.55,30.55,30.55,30.55,31.8,20,611,18-MAY-2016,1,INE087B01017,
ANKITMETAL,EQ,1.7,1.75,1.7,1.7,1.7,1.75,6320,10771.2,18-MAY-2016,23,INE106I01010,
ANSALAPI,EQ,18.75,18.75,18.1,18.55,18.4,18.5,48566,892577.45,18-MAY-2016,1032,INE436A01026,
ANSALHSG,EQ,20.35,20.35,19.8,20.2,20.25,20.15,13852,278376.75,18-MAY-2016,90,INE880B01015,
ANTGRAPHIC,BE,0.8,0.8,0.75,0.75,0.8,0.8,8292,6383.6,18-MAY-2016,14,INE414B01021,
APARINDS,EQ,470.2,521,470,508.5,508,475.3,146181,70665207.95,18-MAY-2016,4314,INE372A01015,
APCOTEXIND,EQ,289.75,292.9,285,287.1,286.05,291.85,12558,3608738.1,18-MAY-2016,524,INE116A01024,
APLAPOLLO,EQ,866.05,899.9,866,879.65,877.2,870.4,45182,40010379.85,18-MAY-2016,1224,INE702C01019,
APLLTD,EQ,579.85,579.85,569,570.4,569.1,573.85,60295,34517616.05,18-MAY-2016,4741,INE901L01018,
APOLLOHOSP,EQ,1335,1358.4,1328,1356.85,1353,1338.15,149865,201913519.7,18-MAY-2016,14572,INE437A01024,
APOLLOTYRE,EQ,152.5,153.5,151.5,152.8,152.6,153.55,1301836,198429070.1,18-MAY-2016,14502,INE438A01022,
APOLSINHOT,EQ,235,235,235,235,235,245,337,79195,18-MAY-2016,4,INE451F01016,
APTECHT,EQ,63.25,64.5,62.75,63.45,63.4,63.65,293320,18685859.75,18-MAY-2016,2938,INE266F01018,
ARCHIDPLY,EQ,50.6,50.6,48.95,50.05,50.3,50.6,31056,1541667.5,18-MAY-2016,283,INE877I01016,
ARCHIES,EQ,24,24,23.6,23.65,23.65,23.7,20591,489293.35,18-MAY-2016,134,INE731A01020,
ARCOTECH,EQ,378.65,378.65,356.9,363.95,366,357.8,173412,62792820.5,18-MAY-2016,2641,INE574I01027,
ARIES,EQ,130.3,133.1,128.5,129.8,130,130.45,43285,5652300.4,18-MAY-2016,706,INE298I01015,
ARIHANT,EQ,41.5,43,38.8,42.8,43,40.1,285,12003.9,18-MAY-2016,17,INE413D01011,
AROGRANITE,EQ,44,47.45,44,44.7,45.5,44.45,4195,190198.9,18-MAY-2016,56,INE210C01013,
ARROWGREEN,EQ,538.95,538.95,521,524,525,538.55,2765,1457601.4,18-MAY-2016,216,INE570D01018,
ARROWTEX,EQ,42.05,42.45,39.25,40.85,41,42.55,175464,7174818.2,18-MAY-2016,1731,INE933J01015,
ARSHIYA,EQ,24.3,24.65,24.15,24.25,24.2,24.65,15429,374718.85,18-MAY-2016,148,INE968D01022,
ARSSINFRA,EQ,41.4,41.75,40.4,40.7,40.55,41.8,102675,4198222.55,18-MAY-2016,900,INE267I01010,
ARVIND,EQ,301,309,299,307.55,307,303.15,2215706,674490382.4,18-MAY-2016,29376,INE034A01011,
ARVINFRA,EQ,90,93.8,86.15,91.8,93.8,90.95,300752,27184939.2,18-MAY-2016,3465,INE034S01021,
ASAHIINDIA,EQ,149,152.8,148.05,149.9,149,149.55,68063,10225591.3,18-MAY-2016,830,INE439A01020,
ASAHISONG,EQ,142,143,140.05,142.7,140.85,141.4,1823,258192.95,18-MAY-2016,45,INE228I01012,
ASAL,EQ,40,43.85,40,42.9,43,40.35,8548,363286.3,18-MAY-2016,64,INE900C01027,
ASHAPURMIN,EQ,74.65,78.2,74.4,76.7,76.6,74.75,227254,17467056.85,18-MAY-2016,2679,INE348A01023,
ASHIANA,EQ,145.05,150.5,142.5,150.05,150,145.95,19570,2899674.3,18-MAY-2016,617,INE365D01021,
ASHIMASYN,EQ,11.7,12.9,11.5,12.9,12.9,11.75,511897,6368304.3,18-MAY-2016,770,INE440A01010,
ASHOKA,EQ,139.2,142.2,138.2,139.45,139.15,138.85,89081,12470958.95,18-MAY-2016,2959,INE442H01029,
ASHOKLEY,EQ,102.2,102.8,100.65,102.2,102.3,102.9,4514786,459470882.2,18-MAY-2016,28620,INE208A01029,
ASIANHOTNR,EQ,106.3,108.95,106.3,108.5,108,108.3,348,37654.15,18-MAY-2016,11,INE363A01022,
ASIANPAINT,EQ,969,971,952.45,963.25,965,969.65,1273835,1221028776.15,18-MAY-2016,51107,INE021A01026,
ASIANTILES,EQ,174.25,176,168.6,172.65,173.05,173.15,14145,2442325.4,18-MAY-2016,301,INE022I01019,
ASSAMCO,EQ,5.7,5.8,5.65,5.75,5.7,5.7,200892,1149682.4,18-MAY-2016,208,INE442A01024,
ASTEC,EQ,243,243,236,238.7,236,238.7,9643,2304168.95,18-MAY-2016,195,INE563J01010,
ASTRAL,EQ,432,434.95,423,429.4,434.95,428.2,49132,20933569,18-MAY-2016,394,INE006I01046,
ASTRAMICRO,EQ,112.6,115.35,111.8,114.25,114.8,113.55,185948,21039215.25,18-MAY-2016,2427,INE386C01029,
ASTRAZEN,EQ,1118,1127.75,1117,1119.7,1117,1117.55,4072,4562263.9,18-MAY-2016,354,INE203A01020,
ATFL,EQ,482,483.7,480,480.15,480,481.6,908,436393.95,18-MAY-2016,46,INE209A01019,
ATLANTA,EQ,32.9,33.2,32,33,33.05,32.05,13283,435896.8,18-MAY-2016,126,INE285H01022,
ATLASCYCLE,EQ,205.55,207,204.05,206,206.7,207.35,1809,372908.2,18-MAY-2016,91,INE446A01017,
ATNINTER,EQ,0.45,0.45,0.45,0.45,0.45,0.45,6,2.7,18-MAY-2016,1,INE803A01027,
ATUL,EQ,1836,1925,1836,1907.85,1901,1928.1,8869,16929962.95,18-MAY-2016,1045,INE100A01010,
ATULAUTO,EQ,482.55,486.6,467,470.15,468.3,483.85,23876,11327269.9,18-MAY-2016,1232,INE951D01028,
AURIONPRO,EQ,144.1,148.45,140.7,145.3,146.7,145.1,2945,428496.05,18-MAY-2016,152,INE132H01018,
AUROPHARMA,EQ,772.8,785,768.95,782.7,781.1,776.35,1218412,948735116,18-MAY-2016,46657,INE406A01037,
AUSTRAL,EQ,0.3,0.35,0.3,0.3,0.3,0.35,73392,25330.5,18-MAY-2016,21,INE455J01027,
AUTOAXLES,EQ,627.75,633.9,607,611.4,611,618.65,6208,3808193,18-MAY-2016,386,INE449A01011,
AUTOIND,EQ,40.25,40.3,39,39.5,39.3,39.5,6402,253803.9,18-MAY-2016,76,INE718H01014,
AUTOLITIND,EQ,52.5,54.9,51.65,53.4,53.75,52.95,9298,497602.7,18-MAY-2016,142,INE448A01013,
AVANTIFEED,EQ,468,472,460.5,465.5,465,470.95,13451,6277579.25,18-MAY-2016,707,INE871C01020,
AVTNPL,EQ,31.65,32.1,31.5,31.75,31.9,31.65,25910,823468.8,18-MAY-2016,156,INE488D01021,
AXISBANK,EQ,498.5,503,495.25,501.1,500,503.35,8241793,4114555260.65,18-MAY-2016,128382,INE238A01034,
AXISCADES,EQ,276.8,280,272.25,275.95,275.8,274.8,98065,27083794.05,18-MAY-2016,3395,INE555B01013,
AXISGOLD,EQ,2761,2849,2752.05,2757.55,2753.5,2766.9,343,954836.3,18-MAY-2016,91,INF846K01347,
AYMSYNTEX,EQ,106.3,112.35,104.8,110.05,110.05,107.3,37128,4015849.5,18-MAY-2016,490,INE193B01039,
BAFNAPHARM,EQ,29.9,30.8,29,29.9,29.85,30.5,28483,841758.8,18-MAY-2016,388,INE878I01014,
BAGFILMS,EQ,4,4.2,3.2,3.95,3.95,4,387353,1503073.15,18-MAY-2016,298,INE116D01028,
BAJAJ-AUTO,EQ,2488,2501.95,2455,2461.7,2460.25,2506.55,293238,722976050.25,18-MAY-2016,20093,INE917I01010,
BAJAJCORP,EQ,402.5,402.8,396,397.7,396.4,402.35,7908,3148063.45,18-MAY-2016,1712,INE933K01021,
BAJAJELEC,EQ,240,241.45,233.65,235.2,235.2,238,236520,56345608.5,18-MAY-2016,4007,INE193E01025,
BAJAJFINSV,EQ,1867,1873.8,1845.05,1859.05,1848.1,1857.05,44804,83230246,18-MAY-2016,5986,INE918I01018,
BAJAJHIND,EQ,20.2,20.6,20,20.35,20.3,20.25,2719111,55313201.95,18-MAY-2016,4650,INE306A01021,
BAJAJHLDNG,EQ,1515,1539.9,1501,1534.05,1539.9,1515,5378,8222780.75,18-MAY-2016,1031,INE118A01012,
BAJFINANCE,EQ,7734.25,7820,7685,7742.55,7750,7758.4,72267,559243633.35,18-MAY-2016,12827,INE296A01016,
BALAJITELE,EQ,105,109.7,102,108.9,108.4,112.2,503680,53781322,18-MAY-2016,4785,INE794B01026,
BALAMINES,EQ,199.6,219.1,197.05,213.95,213.2,198.35,126607,26773907.75,18-MAY-2016,3433,INE050E01027,
BALKRISIND,EQ,669.1,682,664.5,670.3,680,669.1,39927,26800992.6,18-MAY-2016,3644,INE787D01026,
BALLARPUR,EQ,16.65,16.95,16.65,16.85,16.85,16.95,425807,7171433.5,18-MAY-2016,550,INE294A01037,
BALMLAWRIE,EQ,583,588.2,576.55,584.65,583.5,582.3,7373,4284433.25,18-MAY-2016,331,INE164A01016,
BALPHARMA,EQ,97,99.8,95,96.2,96.5,96.8,78987,7650357.1,18-MAY-2016,736,INE083D01012,
BALRAMCHIN,EQ,115,119.35,115,117.6,117.35,115.95,2152870,253591795.65,18-MAY-2016,14554,INE119A01028,
BANARISUG,EQ,1864.95,1900,1819.4,1870.15,1870,1848.7,1743,3271396.1,18-MAY-2016,171,INE459A01010,
BANCOINDIA,EQ,127.5,129,126.2,127.25,127.4,127.95,20635,2633206.1,18-MAY-2016,492,INE213C01025,
BANG,EQ,15,15.7,15,15.7,15.7,16,506,7901.95,18-MAY-2016,4,INE863I01016,
BANKBARODA,EQ,140,143.6,140,142.4,142.4,141.9,9622998,1366980921.1,18-MAY-2016,68471,INE028A01039,
BANKBEES,EQ,1665.66,1684.5,1662.08,1679.77,1684.41,1687.58,1310,2190991.51,18-MAY-2016,134,INF732E01078,
BANKINDIA,EQ,83.3,85.5,82.5,85.25,85.1,84.05,3549493,299741696.2,18-MAY-2016,17823,INE084A01016,
BANSWRAS,EQ,127,140,127,138.35,137.95,128.5,36834,4997230.2,18-MAY-2016,672,INE629D01012,
BARTRONICS,EQ,9.2,9.3,9.1,9.25,9.25,9.35,7259,66987.25,18-MAY-2016,35,INE855F01034,
BASF,EQ,1003.8,1003.8,980,992.95,990,1004.2,8451,8383826.55,18-MAY-2016,945,INE373A01013,
BASML,EQ,218,225,218,220.15,220.1,217.8,215,47985.45,18-MAY-2016,27,INE186H01014,
BATAINDIA,EQ,587,595,580.45,587.75,586.8,588.6,289565,170403020.3,18-MAY-2016,16069,INE176A01028,
BAYERCROP,EQ,3912,4016,3912,3986.8,4006.5,3950.2,4552,18069665.35,18-MAY-2016,1361,INE462A01022,
BBL,EQ,920,920,890,894.85,896,917.35,17795,16030963.55,18-MAY-2016,1394,INE464A01028,
BBTC,EQ,424.9,426.15,414.6,417.9,418,422.3,17428,7328998.35,18-MAY-2016,887,INE050A01025,
BEDMUTHA,EQ,16.9,17.75,15.1,16.3,16.25,16.05,33451,550528.15,18-MAY-2016,189,INE844K01012,
BEL,EQ,1130.1,1156,1125,1149.85,1150,1132.55,193245,221523552.65,18-MAY-2016,13143,INE263A01016,
BEML,EQ,902.5,908.45,892.6,898.9,899.9,902.6,137567,123822684.95,18-MAY-2016,6263,INE258A01016,
BEPL,EQ,20.65,21.4,20.4,20.9,21.05,20.55,45558,956627.55,18-MAY-2016,131,INE922A01025,
BERGEPAINT,EQ,293,301.9,290,295.85,295.9,294.5,1007726,300494769.05,18-MAY-2016,15177,INE463A01038,
BFINVEST,EQ,118,122,118,118.65,118.65,118.45,43704,5228781.95,18-MAY-2016,1181,INE878K01010,
BFUTILITIE,EQ,575,582,573,576.45,576,573.95,375389,216677922.15,18-MAY-2016,10591,INE243D01012,
BGLOBAL,BE,5.9,5.9,5.8,5.8,5.8,5.65,4,23.35,18-MAY-2016,4,INE224M01013,
BGRENERGY,EQ,109.1,115.3,108.45,113.15,112.6,109.9,323892,36374021.85,18-MAY-2016,4124,INE661I01014,
BHAGERIA,EQ,153,155,152.5,152.95,153,153,1900,291263.15,18-MAY-2016,17,INE354C01019,
BHAGYNAGAR,EQ,17,17.9,16.55,16.65,16.55,17.25,20251,340154.55,18-MAY-2016,86,INE458B01028,
BHARATFORG,EQ,735.55,745,728.8,736.05,735.8,750.6,1435039,1057187732.25,18-MAY-2016,50340,INE465A01025,
BHARATGEAR,EQ,84.75,85,81,81.8,81.25,82,1718,141311.1,18-MAY-2016,52,INE561C01019,
BHARATIDIL,EQ,24.8,24.8,22.7,22.95,23.1,24,34111,794572,18-MAY-2016,199,INE673G01013,
BHARATRAS,EQ,1195,1198.95,1165,1193.2,1195,1188.55,251,296761.6,18-MAY-2016,41,INE838B01013,
BHARATWIRE,EQ,43.2,43.2,42.6,42.8,42.7,43.2,2762,118393.3,18-MAY-2016,23,INE316L01019,
BHARTIARTL,EQ,350,352.6,347.25,351.25,350.95,351.2,2182531,763664728.85,18-MAY-2016,32299,INE397D01024,
BHEL,EQ,120,120.3,118,119.55,119.7,121,5203161,619501638.05,18-MAY-2016,31709,INE257A01026,
BHUSANSTL,EQ,37,37.35,36.6,36.75,36.75,36.85,134038,4946316.45,18-MAY-2016,636,INE824B01021,
BIL,EQ,536,543,520.15,524.05,525,535.95,15657,8274884.1,18-MAY-2016,392,INE828A01016,
BILENERGY,EQ,0.9,0.9,0.9,0.9,0.9,0.95,5,4.5,18-MAY-2016,1,INE607L01029,
BINANIIND,EQ,67.1,67.95,66.9,67.3,67.45,67.75,6787,456752.05,18-MAY-2016,149,INE071A01013,
BINDALAGRO,EQ,28.55,28.8,27.8,27.95,27.9,28.5,88073,2474230.8,18-MAY-2016,621,INE143A01010,
BIOCON,EQ,622.1,627.4,618.7,623.05,624,625.8,551705,344090688.65,18-MAY-2016,10911,INE376G01013,
BIRLACORPN,EQ,376.45,385,370.15,380.15,380,376.45,19941,7552875.5,18-MAY-2016,987,INE340A01012,
BIRLACOT,EQ,0.1,0.1,0.05,0.1,0.05,0.05,2099413,164298.7,18-MAY-2016,153,INE655I01024,
BIRLAERIC,BE,35.25,36.65,34.2,36.65,36.65,34.95,13279,479334.45,18-MAY-2016,61,INE800A01015,
BIRLAMONEY,EQ,20.8,21.5,20.5,21.15,21.3,21.1,7976,167858.45,18-MAY-2016,50,INE865C01022,
BLBLIMITED,EQ,3.35,3.7,3.05,3.7,3.7,3.1,14999,52156.8,18-MAY-2016,46,INE791A01024,
BLISSGVS,EQ,107.5,109,106,108.05,108,107.65,185685,19867356.05,18-MAY-2016,1287,INE416D01022,
BLKASHYAP,EQ,19,19.2,17.85,19.1,19.05,18.6,203419,3773048.95,18-MAY-2016,713,INE350H01032,
BLUEBLENDS,EQ,85,88.6,82,83.8,85.3,85.05,4062,340586.6,18-MAY-2016,272,INE113O01014,
BLUECHIP,EQ,0.5,0.5,0.5,0.5,0.5,0.55,37225,18612.5,18-MAY-2016,15,INE657B01025,
BLUEDART,EQ,5430,5452.85,5402.1,5436.95,5425,5423.25,1748,9503500.6,18-MAY-2016,525,INE233B01017,
BLUEDART,N1,10.2,10.2,10.2,10.2,10.2,10.29,1,10.2,18-MAY-2016,1,INE233B08087,
BLUESTARCO,EQ,434.85,442.25,430.1,437.95,435.25,433.15,94160,41310959.5,18-MAY-2016,4585,INE472A01039,
BLUESTINFO,EQ,276.05,301.85,276.05,299.75,299.25,286.85,30784,9109843.6,18-MAY-2016,1274,INE504B01011,
BODALCHEM,EQ,91.4,93.8,87.55,91.9,91.6,91.75,826869,75232046.95,18-MAY-2016,6621,INE338D01028,
BOMDYEING,EQ,46.8,48.45,45.7,47.4,47.35,47.1,513979,24312467,18-MAY-2016,2977,INE032A01023,
BOSCHLTD,EQ,21375.1,21480,20890,21052.85,21070,21603.3,20061,423436388,18-MAY-2016,8255,INE323A01026,
BPCL,EQ,942.1,958.1,930.45,933.1,932.2,945.3,1463205,1376866694.15,18-MAY-2016,62441,INE029A01011,
BPL,EQ,27.95,28.3,27.8,27.95,27.8,27.85,20106,564736.4,18-MAY-2016,138,INE110A01019,
BRFL,EQ,138.65,141,138.65,139.75,139.5,140.35,1296,181446.35,18-MAY-2016,47,INE589G01011,
BRIGADE,EQ,152.85,153.5,150.55,152.05,152,151.95,8227,1249417.65,18-MAY-2016,296,INE791I01019,
BRITANNIA,EQ,3003.95,3004,2968,2971.6,2975,3005.65,181320,541588286.5,18-MAY-2016,19763,INE216A01022,
BROOKS,EQ,80.9,81,79.6,80.45,80.2,80.55,25232,2030636.7,18-MAY-2016,395,INE650L01011,
BSELINFRA,EQ,2.9,2.95,2.85,2.85,2.9,2.9,18725,54303.05,18-MAY-2016,35,INE395A01016,
BSL,EQ,65.05,68.05,64.45,67.25,67.5,65.95,9070,601844.6,18-MAY-2016,118,INE594B01012,
BSLGOLDETF,EQ,2839.1,2859,2838,2838.85,2838,2863,14,39795.4,18-MAY-2016,9,INF209K01HT2,
BSLIMITED,EQ,11.35,11.35,11.05,11.2,11.25,11.35,64752,720458.55,18-MAY-2016,170,INE043K01029,
BSLNIFTY,EQ,93.39,93.5,90.5,92.45,93.5,90.01,59,5458.56,18-MAY-2016,7,INF209K01IR4,
BURNPUR,EQ,9.55,9.7,9.45,9.6,9.55,9.55,155584,1483716.85,18-MAY-2016,218,INE817H01014,
BUTTERFLY,EQ,169.95,172.8,165.5,166.95,166.6,169,6350,1066345.75,18-MAY-2016,308,INE295F01017,
BVCL,EQ,15.45,16.2,15.4,16.15,16.2,15.55,4336,69317.8,18-MAY-2016,26,INE139I01011,
BYKE,EQ,153.05,153.25,151.95,152.75,152.7,153.5,82657,12613353.2,18-MAY-2016,3124,INE319B01014,
CADILAHC,EQ,321,321.75,318.8,320,320.3,320.55,692414,221517089.95,18-MAY-2016,22516,INE010B01027,
CAIRN,EQ,140,141.95,138.25,139.25,139,140.2,2664225,373787147.65,18-MAY-2016,16030,INE910H01017,
CALSOFT,BE,8.2,8.2,8.2,8.2,8.2,8.2,700,5740,18-MAY-2016,2,INE526B01014,
CAMLINFINE,EQ,99,99,96.75,97,96.8,98.75,91758,8932343.35,18-MAY-2016,1664,INE052I01032,
CANBK,EQ,180.4,186,179.3,184.9,185.75,181.1,2850490,521440324.25,18-MAY-2016,31986,INE476A01014,
CANDC,EQ,9.25,9.25,8.4,8.5,8.4,8.95,111874,971302.1,18-MAY-2016,279,INE874H01015,
