SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
AHLEAST,EQ,196.1,196.1,196.1,196.1,196.1,195.1,17,3333.7,16-DEC-2016,2,INE926K01017,
AHLUCONT,EQ,261.9,263.95,255.05,261.75,258,258.7,21720,5648942.85,16-DEC-2016,644,INE758C01029,
AHLWEST,EQ,210.1,210.1,210.05,210.1,210.1,210,26,5462.2,16-DEC-2016,4,INE915K01010,
AIAENG,EQ,1291,1346.8,1256.9,1316.8,1306,1276.9,59791,77952381.75,16-DEC-2016,7615,INE212H01026,
AICHAMP,BE,31.35,31.35,31.35,31.35,31.35,33,1,31.35,16-DEC-2016,1,INE768E01024,
AIFL,EQ,413.9,414,402.25,410.9,410,406.55,66774,27272636.8,16-DEC-2016,814,INE428O01016,
AJANTPHARM,EQ,1825,1835.75,1772,1810.55,1812.1,1825.35,125433,225747122.75,16-DEC-2016,13945,INE031B01049,
AJMERA,EQ,142.85,143,141,141.45,141.35,141.9,21452,3041348.8,16-DEC-2016,636,INE298G01027,
AKSHOPTFBR,EQ,25.95,26.1,25.25,25.4,25.35,25.75,1582702,40600490.25,16-DEC-2016,3657,INE523B01011,
AKZOINDIA,EQ,1400,1435,1387,1395.7,1397,1402.05,5977,8374785.7,16-DEC-2016,692,INE133A01011,
ALANKIT,EQ,36.9,38.7,36.05,36.95,36.85,36.1,2539869,93927176.85,16-DEC-2016,8240,INE914E01040,
ALBERTDAVD,EQ,353,357.95,345.5,348.1,350.95,354.75,2568,899978.6,16-DEC-2016,112,INE155C01010,
ALBK,EQ,68.05,68.4,66.55,66.8,66.65,68,1985129,133567532.65,16-DEC-2016,6473,INE428A01015,
ALCHEM,EQ,23.45,23.45,23,23.4,23.4,23.3,2667,62130.3,16-DEC-2016,54,INE964B01033,
ALEMBICLTD,EQ,36.85,37.5,36,36.05,36.05,36.55,108031,3962881,16-DEC-2016,798,INE426A01027,
ALICON,EQ,362.85,365.95,352.95,356.4,358,364.6,2068,739981.7,16-DEC-2016,133,INE062D01024,
ALKALI,EQ,65.5,66,64.35,65.9,66,65.75,6593,431315.8,16-DEC-2016,81,INE773I01017,
ALKEM,EQ,1638,1638,1593,1601.95,1616.7,1632.6,26306,42233203.35,16-DEC-2016,2931,INE540L01014,
ALKYLAMINE,EQ,311,314,298,300.4,300,310.6,7123,2148749.5,16-DEC-2016,235,INE150B01021,
ALLCARGO,EQ,170,173,170,171.1,171.8,171.65,48322,8269611.9,16-DEC-2016,1161,INE418H01029,
ALLSEC,EQ,384.75,390.4,377.5,380.1,378,380.9,27995,10748445.45,16-DEC-2016,742,INE835G01018,
ALMONDZ,EQ,13.7,14.2,13.2,14.2,14.2,13.7,6910,93003.5,16-DEC-2016,28,INE326B01027,
ALOKTEXT,EQ,2.7,2.85,2.7,2.8,2.8,2.75,1838886,5098281.5,16-DEC-2016,834,INE270A01011,
ALPA,BE,31.4,31.9,30.9,31.1,30.9,32.05,10364,326078.7,16-DEC-2016,65,INE385I01010,
ALPHAGEO,EQ,993,1020,986.05,1005.2,1010,984.1,17070,17178636.25,16-DEC-2016,1582,INE137C01018,
ALPSINDUS,EQ,8.15,8.45,8.1,8.3,8.3,8.25,44755,370538.45,16-DEC-2016,85,INE093B01015,
AMARAJABAT,EQ,912.9,918.7,898.5,904,902.5,909.8,180318,162739504.9,16-DEC-2016,12750,INE885A01032,
AMBIKCO,EQ,1046.95,1062.95,1045.5,1049.95,1046,1048.85,7914,8323933.95,16-DEC-2016,297,INE540G01014,
AMBUJACEM,EQ,202.6,203.45,199.9,202.45,202.05,201.85,1623830,328203062.55,16-DEC-2016,19912,INE079A01024,
AMDIND,EQ,30.7,30.7,30.1,30.5,30.55,31,4889,149210.85,16-DEC-2016,162,INE005I01014,
AMRUTANJAN,EQ,550.05,555,542.6,547.7,547.85,551.75,4688,2564735.35,16-DEC-2016,440,INE098F01023,
AMTEKAUTO,EQ,36.4,36.6,35.55,35.85,35.6,36.3,905728,32579569.25,16-DEC-2016,4250,INE130C01021,
AMTL,EQ,29.95,29.95,28.5,28.85,28.85,29.25,4330,124720.35,16-DEC-2016,15,INE436N01029,
ANANTRAJ,EQ,41.1,41.5,39.6,40,39.8,41.25,505105,20516604.55,16-DEC-2016,2550,INE242C01024,
ANDHRABANK,EQ,51,51.05,50.1,50.25,50.25,51,1636602,82641060.95,16-DEC-2016,6718,INE434A01013,
ANDHRACEMT,EQ,7.35,7.45,6.9,7.15,7.15,7.35,141291,1010690.55,16-DEC-2016,249,INE666E01012,
ANDHRSUGAR,EQ,209.05,210.35,207.1,208.5,207.15,208.9,13653,2849921.3,16-DEC-2016,221,INE715B01013,
ANGIND,EQ,11.75,12,11.5,11.55,11.55,11.6,19866,232365.4,16-DEC-2016,57,INE017D01010,
ANIKINDS,BE,27.35,29.8,27.35,28.95,28.95,28.75,1900,54080,16-DEC-2016,12,INE087B01017,
ANKITMETAL,EQ,1.85,1.9,1.8,1.8,1.8,1.8,28936,53256.9,16-DEC-2016,35,INE106I01010,
ANSALAPI,EQ,15.25,17.15,15.25,15.85,15.8,14.75,725738,11666022.2,16-DEC-2016,3473,INE436A01026,
ANSALHSG,EQ,19.9,21,19.7,19.9,19.8,19.35,50439,1022071.85,16-DEC-2016,304,INE880B01015,
ANTGRAPHIC,BE,1.35,1.35,1.35,1.35,1.35,1.4,745,1005.75,16-DEC-2016,2,INE414B01021,
APARINDS,EQ,577.05,588.85,568.5,571.4,576,565.9,41457,23914005.7,16-DEC-2016,1284,INE372A01015,
APCOTEXIND,EQ,311,313.7,308.6,309.8,309,313.1,3158,980169.6,16-DEC-2016,189,INE116A01024,
APLAPOLLO,EQ,896.3,923.7,883.6,909.9,908.5,896.4,24460,21995670.15,16-DEC-2016,1604,INE702C01019,
APLLTD,EQ,622.05,635.85,619.9,624.95,624,617.55,60651,37933060.75,16-DEC-2016,2710,INE901L01018,
APOLLOHOSP,EQ,1210,1225.5,1192.1,1215.85,1219.35,1207.55,206152,248905967.95,16-DEC-2016,22616,INE437A01024,
APOLLOTYRE,EQ,201.95,202.35,193.5,194.85,194.65,201.3,2790785,551230908.1,16-DEC-2016,18207,INE438A01022,
APOLSINHOT,BE,496,496,495,495,495,520,40,19814,16-DEC-2016,4,INE451F01016,
APTECHT,EQ,168,169.7,164,165.05,164.65,167.3,246874,41220112.75,16-DEC-2016,3673,INE266F01018,
ARCHIDPLY,EQ,55.85,56.6,55.3,55.85,55.85,55.6,46908,2627953.25,16-DEC-2016,273,INE877I01016,
ARCHIES,EQ,25.85,26.15,25.6,25.75,25.8,25.7,90298,2326408.6,16-DEC-2016,444,INE731A01020,
ARCOTECH,EQ,426,446.6,408.5,422.9,421.2,431.3,157850,66564156.4,16-DEC-2016,9881,INE574I01027,
ARIES,EQ,164.35,167.4,158.95,165.65,166,163,206782,33768730.95,16-DEC-2016,3487,INE298I01015,
ARIHANT,EQ,75.5,75.5,67.2,70.35,69,74.2,15543,1093711.05,16-DEC-2016,286,INE413D01011,
ARMANFIN,EQ,205.9,206,200.05,202,200.05,200.6,3975,812964.4,16-DEC-2016,194,INE109C01017,
AROGRANITE,EQ,73.1,73.6,71.3,71.95,71.9,73.6,25254,1819970.85,16-DEC-2016,300,INE210C01013,
ARROWGREEN,EQ,498.05,538,495.05,510.9,506,499.6,125492,64683580.95,16-DEC-2016,4796,INE570D01018,
ARROWTEX,EQ,39.5,39.5,37.25,37.9,37.6,38,24595,938131.95,16-DEC-2016,177,INE933J01015,
ARSHIYA,EQ,29.25,32.3,29.2,30.65,30.5,29.25,271308,8368612.65,16-DEC-2016,1918,INE968D01022,
ARSSINFRA,EQ,65.45,65.9,63.75,64.15,64.15,65.35,119652,7742476.3,16-DEC-2016,1186,INE267I01010,
ARVIND,EQ,343.85,343.85,334.7,341.45,343.25,341.95,1365569,463737828.95,16-DEC-2016,18144,INE034A01011,
ARVSMART,EQ,69.5,69.75,68.35,69,69,69,29769,2056451.45,16-DEC-2016,352,INE034S01021,
ASAHIINDIA,EQ,177.4,181,177,178.75,178.25,177.55,6584,1177216.45,16-DEC-2016,291,INE439A01020,
ASAHISONG,EQ,226,227.5,221.6,224.9,225.55,224.55,7741,1734412.95,16-DEC-2016,450,INE228I01012,
ASAL,EQ,51.8,52.95,51.05,51.4,51.3,52,77,3971.5,16-DEC-2016,7,INE900C01027,
ASHAPURMIN,EQ,61.7,62.3,60.2,60.75,60.25,61.4,49283,3006572.7,16-DEC-2016,581,INE348A01023,
ASHIANA,EQ,138.2,139.95,134.4,136.1,135.75,138.9,13020,1792078.25,16-DEC-2016,378,INE365D01021,
ASHIMASYN,EQ,15.1,15.15,14.7,14.75,14.85,14.9,57517,851487.2,16-DEC-2016,116,INE440A01010,
ASHOKA,EQ,152.5,159.4,152.5,157.4,159.4,154.9,50904,7894084.15,16-DEC-2016,1342,INE442H01029,
ASHOKLEY,EQ,78.25,78.4,77.2,77.65,77.8,77.8,6095452,473595398.85,16-DEC-2016,21331,INE208A01029,
ASIANHOTNR,EQ,103.45,105,102.65,104.65,104.95,103.9,10074,1055458.2,16-DEC-2016,53,INE363A01022,
ASIANPAINT,EQ,911.95,911.95,898,899.9,901.4,903,1041676,940549930.35,16-DEC-2016,40866,INE021A01026,
ASIANTILES,EQ,212.4,220.4,210.7,217.5,217,212.35,162168,35258844.6,16-DEC-2016,1631,INE022I01019,
ASPINWALL,BE,209.5,209.5,202,202.65,202,208.5,199,41025.75,16-DEC-2016,6,INE991I01015,
ASSAMCO,EQ,5.05,5.1,4.9,4.95,4.9,4.9,258557,1283045.65,16-DEC-2016,159,INE442A01024,
ASTEC,EQ,610.1,631.8,610.1,617.8,619.1,608.3,113084,70254207.25,16-DEC-2016,5188,INE563J01010,
ASTRAL,EQ,396,400.05,390.05,399.6,397.1,394.85,16923,6744357.85,16-DEC-2016,1289,INE006I01046,
ASTRAMICRO,EQ,117,118.7,114.4,115.15,114.5,116.7,205880,24087135.4,16-DEC-2016,2872,INE386C01029,
ASTRAZEN,EQ,949.85,958.5,949.6,952.95,953,951.95,2760,2632202.25,16-DEC-2016,632,INE203A01020,
ATFL,EQ,447.7,452.85,441.2,446.25,446.05,447.7,799,356945.15,16-DEC-2016,111,INE209A01019,
ATLANTA,EQ,78.45,81.5,78.15,78.9,78.4,77.8,1364169,108948885.1,16-DEC-2016,10331,INE285H01022,
ATLASCYCLE,EQ,377.5,386,371.35,374.3,374.05,369.3,118898,45012441.2,16-DEC-2016,4006,INE446A01017,
ATNINTER,EQ,0.3,0.3,0.3,0.3,0.3,0.35,1002,300.6,16-DEC-2016,2,INE803A01027,
ATUL,EQ,2093.05,2114.25,2074,2085,2090,2099.95,11770,24567680.7,16-DEC-2016,1332,INE100A01010,
ATULAUTO,EQ,427.7,427.7,417.35,418.8,417.5,422.1,15069,6331790,16-DEC-2016,913,INE951D01028,
AURDIS,SM,57.55,57.55,57.25,57.25,57.25,60.25,8000,459200,16-DEC-2016,2,INE448V01019,
AURIONPRO,EQ,150.7,154,143,146.35,146.7,148.85,249819,37206316.9,16-DEC-2016,4416,INE132H01018,
AUROPHARMA,EQ,683.85,699.5,664.1,690.65,690,694.25,4824289,3286104921.15,16-DEC-2016,102742,INE406A01037,
AUSOMENT,EQ,28.45,28.45,26.3,26.55,26.3,27.65,3302,88962.6,16-DEC-2016,32,INE218C01016,
AUSTRAL,EQ,0.3,0.35,0.3,0.3,0.3,0.35,15031,5197.35,16-DEC-2016,22,INE455J01027,
AUTOAXLES,EQ,620,629.5,615,617.1,615,620.2,2201,1360046.75,16-DEC-2016,332,INE449A01011,
AUTOIND,EQ,50,52,49.25,51.3,51.5,49.45,9702,494084.45,16-DEC-2016,246,INE718H01014,
AUTOLITIND,EQ,54.5,54.65,51.3,53.85,54.65,54.15,9385,499135,16-DEC-2016,115,INE448A01013,
AVANTIFEED,EQ,498,500,487.55,497.35,495,492.9,8074,3997407.45,16-DEC-2016,573,INE871C01020,
AVTNPL,EQ,31.5,31.95,31.3,31.4,31.3,31.75,33182,1048017.4,16-DEC-2016,193,INE488D01021,
AXISBANK,EQ,479.5,480.7,468.7,472.8,471.3,478.1,20477361,9695177428.65,16-DEC-2016,177223,INE238A01034,
AXISCADES,EQ,184.3,192.85,184.3,186.85,186,184.2,203091,38261354.1,16-DEC-2016,8584,INE555B01013,
AXISGOLD,EQ,2500,2509,2481,2494.05,2491,2518.45,164,409418.6,16-DEC-2016,61,INF846K01347,
AYMSYNTEX,EQ,72.95,74.9,72.6,73.5,73.5,72.95,10161,750124.9,16-DEC-2016,120,INE193B01039,
BAFNAPHARM,EQ,30.1,30.35,29.55,29.7,29.6,30.4,14204,424725.2,16-DEC-2016,103,INE878I01014,
BAGFILMS,EQ,4.5,4.5,4.3,4.35,4.4,4.4,62549,273207.4,16-DEC-2016,90,INE116D01028,
BAJAJ-AUTO,EQ,2681,2681,2649,2659.5,2656,2670.65,181030,481978158.5,16-DEC-2016,18406,INE917I01010,
BAJAJCORP,EQ,353.05,362,352,359.9,359.5,353.4,40633,14578731.75,16-DEC-2016,2521,INE933K01021,
BAJAJELEC,EQ,218,221,217,218.6,221,217.95,40428,8837516.85,16-DEC-2016,1731,INE193E01025,
BAJAJFINSV,EQ,2731,2851.05,2719,2829.8,2845,2710.75,185787,520142093.75,16-DEC-2016,16939,INE918I01018,
BAJAJHIND,EQ,13.6,13.65,13.3,13.35,13.35,13.55,984652,13252017.3,16-DEC-2016,1364,INE306A01021,
BAJAJHLDNG,EQ,1969,1969,1925,1931.2,1925.05,1946.9,14047,27186870.3,16-DEC-2016,3126,INE118A01012,
BAJFINANCE,EQ,860.9,863,848,850.8,848.95,853.8,626459,535802620.55,16-DEC-2016,22325,INE296A01024,
BALAJITELE,EQ,91.15,92,89.8,90.7,90.9,90.85,46545,4216341.85,16-DEC-2016,462,INE794B01026,
BALAMINES,EQ,341.55,341.9,332.5,336,336,342.25,11622,3907315,16-DEC-2016,654,INE050E01027,
BALKRISHNA,EQ,77.9,84.9,76.9,81.75,82,76.65,166755,13644937.45,16-DEC-2016,2125,INE875R01011,
BALKRISIND,EQ,1149,1155.25,1095.25,1103.85,1099.85,1147.95,78868,87850108,16-DEC-2016,4493,INE787D01026,
BALLARPUR,EQ,16.15,16.5,15.7,15.75,15.8,15.95,1067399,17235672.85,16-DEC-2016,1364,INE294A01037,
BALMLAWRIE,EQ,1084,1084,1055.05,1060.1,1063,1075.4,65745,70136191.35,16-DEC-2016,2815,INE164A01016,
BALPHARMA,EQ,99.5,99.95,97.1,97.85,97.6,99.15,21094,2083756.95,16-DEC-2016,453,INE083D01012,
BALRAMCHIN,EQ,119.4,119.7,118.05,118.6,118.2,118.7,378348,44967702.4,16-DEC-2016,2665,INE119A01028,
BANARBEADS,EQ,45.95,45.95,44.5,45.1,45.1,44.85,832,37238.45,16-DEC-2016,11,INE655B01011,
BANARISUG,EQ,1829.9,1830,1818,1821.65,1823,1839.25,619,1131181.8,16-DEC-2016,47,INE459A01010,
BANCOINDIA,EQ,190.7,191.35,186.3,187.55,189,190.25,22485,4248209.15,16-DEC-2016,592,INE213C01025,
BANG,EQ,37,37,35,35.25,35.75,35.75,7412,263099.15,16-DEC-2016,81,INE863I01016,
BANKBARODA,EQ,160.5,162.7,158.85,159.65,159.5,159.9,5485711,880804719.05,16-DEC-2016,39531,INE028A01039,
BANKBEES,EQ,1855,1855,1847.5,1850.42,1850.09,1856.11,808,1496304.05,16-DEC-2016,92,INF732E01078,
BANKINDIA,EQ,114.5,114.75,113,113.5,113.25,114,1268045,144341245.6,16-DEC-2016,6486,INE084A01016,
BANSWRAS,EQ,141.55,143,140.1,141.05,141,142.5,9663,1367775,16-DEC-2016,126,INE629D01012,
BARTRONICS,EQ,23.8,24.25,23.1,23.5,23.3,23.65,643174,15136387.05,16-DEC-2016,2727,INE855F01034,
BASF,EQ,1140,1148,1115,1122.55,1115,1140.3,5765,6517027.8,16-DEC-2016,591,INE373A01013,
BASML,EQ,269,280,268,270.05,270,275.4,1651,451215.7,16-DEC-2016,87,INE186H01014,
BATAINDIA,EQ,417.85,420.9,416,418.8,419.95,417.85,162475,68003303,16-DEC-2016,5891,INE176A01028,
BAYERCROP,EQ,4103.95,4236.5,4036.25,4158,4132,4130.25,10147,41456306.85,16-DEC-2016,2430,INE462A01022,
BBL,EQ,785.4,799.85,785.4,791.25,788.25,788.5,3509,2787437.8,16-DEC-2016,420,INE464A01028,
BBTC,EQ,497.35,504.9,488,493.95,491.45,497.3,31415,15600684.35,16-DEC-2016,1491,INE050A01025,
BEARDSELL,EQ,406.5,406.5,388.5,396.2,395,406.3,153,61678.65,16-DEC-2016,10,INE520H01014,
BEDMUTHA,EQ,21.45,21.45,20.6,20.85,20.6,20.85,2494,52358.7,16-DEC-2016,26,INE844K01012,
BEL,EQ,1449,1454.95,1432.35,1444.95,1453,1439.25,204781,295650919.7,16-DEC-2016,11019,INE263A01016,
BEML,EQ,937.8,939,913.1,916.55,918,926.65,211415,195270425.9,16-DEC-2016,7601,INE258A01016,
BEPL,EQ,22.85,22.9,22.4,22.4,22.45,22.65,381592,8605670.5,16-DEC-2016,727,INE922A01025,
BERGEPAINT,EQ,200.15,203.5,197.15,201.85,202.65,199.75,527607,105529017.85,16-DEC-2016,14509,INE463A01038,
BFINVEST,EQ,137.6,137.6,133,134.9,135.4,137.6,7897,1072438.65,16-DEC-2016,365,INE878K01010,
BFUTILITIE,EQ,402.1,406.7,398.8,401.7,402.1,401.7,119529,48144819.55,16-DEC-2016,3786,INE243D01012,
BGLOBAL,BE,6.3,6.75,6.3,6.3,6.3,6.6,8132,52042.4,16-DEC-2016,19,INE224M01013,
BGRENERGY,EQ,118.1,118.2,114.5,115.2,115.2,117.05,68381,7963883.2,16-DEC-2016,1137,INE661I01014,
BHAGERIA,EQ,379,384.85,371.15,372.35,372,381.35,33057,12429982.3,16-DEC-2016,1224,INE354C01027,
BHAGYNAGAR,EQ,19.85,19.85,19.2,19.55,19.7,19.7,7521,147170.2,16-DEC-2016,60,INE458B01028,
BHARATFIN,EQ,665.9,666,636,641.25,639,659.85,1983639,1283806346.5,16-DEC-2016,49667,INE180K01011,
BHARATFORG,EQ,983,990.25,966.65,969.75,969.1,975.4,722347,704404442.45,16-DEC-2016,21555,INE465A01025,
BHARATGEAR,EQ,101.5,103.65,101,103.1,102.55,102.4,9656,986913.4,16-DEC-2016,141,INE561C01019,
BHARATIDIL,BE,15.9,16.6,15.65,15.9,16,16.45,21289,336734,16-DEC-2016,64,INE673G01013,
BHARATRAS,EQ,1734.7,1767.9,1700.05,1759.9,1760,1700.65,759,1320745.55,16-DEC-2016,162,INE838B01013,
BHARATWIRE,EQ,51.6,52.5,50.75,51,51.4,51.35,453883,23222233,16-DEC-2016,313,INE316L01019,
BHARTIARTL,EQ,319,319.6,308.45,310.25,309.6,318.45,3967065,1238795164.2,16-DEC-2016,79700,INE397D01024,
BHEL,EQ,125.7,125.85,122.5,122.8,122.75,125.35,5392007,665883032.5,16-DEC-2016,37152,INE257A01026,
BHUSANSTL,EQ,41,42,40.05,41.55,41.5,40.7,90797,3731744.4,16-DEC-2016,647,INE824B01021,
BIGBLOC,EQ,49.75,52.3,49.5,51.9,51.95,49.85,19670,1016295.9,16-DEC-2016,166,INE412U01017,
BIL,EQ,492.05,492.05,485,487.3,489,495,25830,12636868.75,16-DEC-2016,195,INE828A01016,
BILENERGY,EQ,0.8,0.8,0.75,0.75,0.75,0.75,17620,13240,16-DEC-2016,5,INE607L01029,
BILPOWER,EQ,1.35,1.35,1.35,1.35,1.35,1.35,100,135,16-DEC-2016,1,INE952D01018,
BINANIIND,EQ,73.8,73.8,72.3,72.6,72.4,73.3,15036,1095697.5,16-DEC-2016,265,INE071A01013,
BINDALAGRO,EQ,26.4,27.25,26.3,26.5,26.4,26.4,74253,1986164.3,16-DEC-2016,334,INE143A01010,
BIOCON,EQ,936,988.95,935.85,982.5,980.95,938.15,3510774,3410779961.85,16-DEC-2016,55803,INE376G01013,
BIRLACABLE,EQ,40.15,41.9,40.15,41.3,41.4,40.9,4497,185775.6,16-DEC-2016,39,INE800A01015,
BIRLACORPN,EQ,628.5,628.5,610.8,621.3,613.3,620.85,20933,12973754.6,16-DEC-2016,2478,INE340A01012,
BIRLACOT,BE,0.1,0.1,0.05,0.1,0.05,0.1,1100693,101640.75,16-DEC-2016,71,INE655I01024,
BIRLAMONEY,EQ,26.5,27.95,26.5,26.95,27.25,26.8,14640,396455.85,16-DEC-2016,134,INE865C01022,
BLBLIMITED,EQ,7.45,7.45,7,7.1,7.05,7.45,9150,65810.7,16-DEC-2016,34,INE791A01024,
BLISSGVS,EQ,159.5,164.7,158.5,159.3,158.65,158.5,378184,60831120.05,16-DEC-2016,4164,INE416D01022,
BLKASHYAP,EQ,19.5,19.65,19.15,19.4,19.4,19.6,46748,907468.35,16-DEC-2016,595,INE350H01032,
BLS,EQ,1950.05,1950.05,1880,1898.1,1880,1945.7,37687,72048450.8,16-DEC-2016,1357,INE153T01019,
BLUEBLENDS,EQ,50.5,50.5,46.2,46.45,46.25,47.5,2186,104494.75,16-DEC-2016,35,INE113O01014,
BLUECHIP,EQ,0.4,0.45,0.4,0.45,0.45,0.4,2030,813.5,16-DEC-2016,3,INE657B01025,
BLUEDART,EQ,4575,4575,4420,4443.1,4430,4508.95,4433,19765359.9,16-DEC-2016,1822,INE233B01017,
BLUEDART,N1,10.57,10.57,10.57,10.57,10.57,10.89,147,1553.79,16-DEC-2016,2,INE233B08087,
BLUEDART,N2,10.11,10.11,10.11,10.11,10.11,10,84,849.24,16-DEC-2016,2,INE233B08095,
BLUEDART,N3,10.52,10.52,10.52,10.52,10.52,10.51,63,662.76,16-DEC-2016,2,INE233B08103,
BLUESTARCO,EQ,469.85,475,466.5,469.6,468.8,465.3,7787,3664436.7,16-DEC-2016,735,INE472A01039,
BODALCHEM,EQ,125.1,132.7,123.6,130.25,129.75,125.25,610169,78404225.3,16-DEC-2016,9256,INE338D01028,
BOMDYEING,EQ,46.8,46.8,45.8,45.95,45.85,46.15,284515,13144072.95,16-DEC-2016,1634,INE032A01023,
BOSCHLTD,EQ,20050,20289,19910,20123.45,20240,19974.85,16707,335076686.45,16-DEC-2016,8372,INE323A01026,
BPCL,EQ,610,616.75,604,611.1,613.5,615.65,2257093,1376673788.4,16-DEC-2016,60927,INE029A01011,
BPL,EQ,68.1,69.8,67,67.3,67.25,67.8,330733,22645180.6,16-DEC-2016,2398,INE110A01019,
BRFL,EQ,141,141.9,136.75,138,138,140.75,4691,647714.7,16-DEC-2016,93,INE589G01011,
BRIGADE,EQ,162.5,164.4,156.1,158.2,156.6,158.55,47801,7665326,16-DEC-2016,1232,INE791I01019,
BRITANNIA,EQ,2923.25,2938.15,2881.9,2895.3,2905,2920.2,194080,565761812,16-DEC-2016,9115,INE216A01022,
BROOKS,EQ,143.7,146.5,141.7,143.45,144,140.45,94353,13629970.2,16-DEC-2016,1586,INE650L01011,
BSELINFRA,EQ,3.65,3.75,3.65,3.75,3.7,3.7,33224,122861.95,16-DEC-2016,45,INE395A01016,
